3509,0,1,,,,,,,,,,
3419,1,1,,,,,,,,,,
5327,2,1,,,,,,,,,,
5548,0,1,,,,,,,,,,
5724,3,1,,,,,,,,,,
5159,4,1,,,,,,,,,,
3761,3,1,,,,,,,,,,
3439,2,1,,,,,,,,,,
4357,5,1,,,,,,,,,,
3361,6,1,,,,,,,,,,
2517,6,1,,,,,,,,,,
4997,7,1,,,,,,,,,,
3380,8,1,,,,,,,,,,
4245,9,1,,,,,,,,,,
5695,3,1,,,,,,,,,,
2587,6,1,,,,,,,,,,
3542,3,1,,,,,,,,,,
4207,9,1,,,,,,,,,,
2992,0,1,,,,,,,,,,
2946,10,1,,,,,,,,,,
4271,11,1,,,,,,,,,,
5202,10,1,,,,,,,,,,
2749,1,1,,,,,,,,,,
5061,0,1,,,,,,,,,,
4327,12,1,,,,,,,,,,
3806,13,1,,,,,,,,,,
4130,0,1,,,,,,,,,,
2534,14,1,,,,,,,,,,
5656,9,1,,,,,,,,,,
5073,6,1,,,,,,,,,,
3836,0,1,,,,,,,,,,
4323,14,1,,,,,,,,,,
3260,15,1,,,,,,,,,,
5544,0,1,,,,,,,,,,
4811,12,1,,,,,,,,,,
5457,0,1,,,,,,,,,,
3279,16,1,,,,,,,,,,
3479,12,1,,,,,,,,,,
3472,14,1,,,,,,,,,,
3932,2,1,,,,,,,,,,
3298,15,1,,,,,,,,,,
5229,17,1,,,,,,,,,,
3708,18,1,,,,,,,,,,
5242,9,1,,,,,,,,,,
4152,19,1,,,,,,,,,,
4639,0,1,,,,,,,,,,
4556,12,1,,,,,,,,,,
2678,14,1,,,,,,,,,,
2831,12,1,,,,,,,,,,
5694,0,1,,,,,,,,,,
4330,15,1,,,,,,,,,,
4124,14,1,,,,,,,,,,
3342,1,1,,,,,,,,,,
3984,9,1,,,,,,,,,,
4223,20,1,,,,,,,,,,
2899,3,1,,,,,,,,,,
3138,2,1,,,,,,,,,,
2844,21,1,,,,,,,,,,
3575,18,1,,,,,,,,,,
3978,22,1,,,,,,,,,,
3056,2,1,,,,,,,,,,
3197,14,1,,,,,,,,,,
5422,23,1,,,,,,,,,,
3267,9,1,,,,,,,,,,
3421,6,1,,,,,,,,,,
2937,3,1,,,,,,,,,,
4491,24,1,,,,,,,,,,
4434,25,1,,,,,,,,,,
4856,9,1,,,,,,,,,,
2919,2,1,,,,,,,,,,
2911,10,1,,,,,,,,,,
2857,12,1,,,,,,,,,,
5487,26,1,,,,,,,,,,
4365,6,1,,,,,,,,,,
4359,5,1,,,,,,,,,,
4561,3,0.259639129,22,0.740360871,,,,,,,,
4511,26,1,,,,,,,,,,
5567,3,1,,,,,,,,,,
2370,5,1,,,,,,,,,,
5199,9,1,,,,,,,,,,
2993,0,1,,,,,,,,,,
5050,21,1,,,,,,,,,,
5447,14,1,,,,,,,,,,
4996,10,1,,,,,,,,,,
4908,22,1,,,,,,,,,,
3382,27,1,,,,,,,,,,
4482,23,1,,,,,,,,,,
5477,10,1,,,,,,,,,,
4194,2,1,,,,,,,,,,
3688,28,1,,,,,,,,,,
3033,7,1,,,,,,,,,,
4279,9,0.876782214,29,0.123217786,,,,,,,,
2600,0,1,,,,,,,,,,
3717,20,1,,,,,,,,,,
5638,8,1,,,,,,,,,,
2932,28,1,,,,,,,,,,
3879,3,1,,,,,,,,,,
5186,30,1,,,,,,,,,,
5041,2,1,,,,,,,,,,
4019,0,1,,,,,,,,,,
2882,17,1,,,,,,,,,,
4595,1,1,,,,,,,,,,
3660,3,1,,,,,,,,,,
4313,5,1,,,,,,,,,,
4479,26,1,,,,,,,,,,
3204,9,1,,,,,,,,,,
4483,17,1,,,,,,,,,,
3681,3,0.301243393,9,0.291299479,31,0.407457128,,,,,,
5039,2,1,,,,,,,,,,
2859,5,1,,,,,,,,,,
3685,29,1,,,,,,,,,,
3572,6,1,,,,,,,,,,
3822,5,1,,,,,,,,,,
5421,23,1,,,,,,,,,,
5021,2,1,,,,,,,,,,
5366,23,1,,,,,,,,,,
3725,28,1,,,,,,,,,,
4452,8,1,,,,,,,,,,
4459,15,1,,,,,,,,,,
4103,6,1,,,,,,,,,,
3952,12,1,,,,,,,,,,
5101,18,1,,,,,,,,,,
4123,20,1,,,,,,,,,,
3454,32,1,,,,,,,,,,
3567,17,1,,,,,,,,,,
4087,9,1,,,,,,,,,,
2845,24,1,,,,,,,,,,
3458,10,1,,,,,,,,,,
3641,28,1,,,,,,,,,,
4243,16,1,,,,,,,,,,
3412,8,1,,,,,,,,,,
5369,2,1,,,,,,,,,,
4989,6,1,,,,,,,,,,
4509,33,1,,,,,,,,,,
3255,27,1,,,,,,,,,,
3601,23,1,,,,,,,,,,
4329,15,1,,,,,,,,,,
5530,8,1,,,,,,,,,,
3464,28,1,,,,,,,,,,
4558,1,1,,,,,,,,,,
5716,30,1,,,,,,,,,,
4553,14,1,,,,,,,,,,
3672,26,1,,,,,,,,,,
4110,0,1,,,,,,,,,,
1830,0,1,,,,,,,,,,
3043,3,1,,,,,,,,,,
5608,2,1,,,,,,,,,,
4302,34,1,,,,,,,,,,
5227,18,1,,,,,,,,,,
4960,9,1,,,,,,,,,,
5612,10,1,,,,,,,,,,
4808,6,1,,,,,,,,,,
3864,8,1,,,,,,,,,,
4179,23,1,,,,,,,,,,
1787,21,1,,,,,,,,,,
4510,7,1,,,,,,,,,,
3630,9,0.486205521,35,0.513794479,,,,,,,,
2475,36,1,,,,,,,,,,
4278,10,1,,,,,,,,,,
4143,37,1,,,,,,,,,,
4794,1,1,,,,,,,,,,
3697,0,1,,,,,,,,,,
4317,21,1,,,,,,,,,,
4444,28,1,,,,,,,,,,
4344,6,1,,,,,,,,,,
3453,38,1,,,,,,,,,,
5467,5,1,,,,,,,,,,
2933,14,1,,,,,,,,,,
4453,11,1,,,,,,,,,,
4314,39,1,,,,,,,,,,
4412,10,1,,,,,,,,,,
5534,3,1,,,,,,,,,,
5420,23,1,,,,,,,,,,
3525,3,1,,,,,,,,,,
3019,14,1,,,,,,,,,,
3796,9,1,,,,,,,,,,
3486,32,1,,,,,,,,,,
4517,20,1,,,,,,,,,,
2586,6,1,,,,,,,,,,
4147,3,1,,,,,,,,,,
3490,30,1,,,,,,,,,,
4878,22,1,,,,,,,,,,
3299,14,0.99966899,30,3.31E-04,,,,,,,,
4466,32,1,,,,,,,,,,
5147,3,0.562219409,22,0.437780591,,,,,,,,
4925,12,1,,,,,,,,,,
5040,0,1,,,,,,,,,,
3943,6,1,,,,,,,,,,
4241,4,1,,,,,,,,,,
3022,23,1,,,,,,,,,,
4297,23,1,,,,,,,,,,
2892,2,1,,,,,,,,,,
5326,26,1,,,,,,,,,,
3698,0,1,,,,,,,,,,
3237,6,1,,,,,,,,,,
3431,9,1,,,,,,,,,,
4213,40,1,,,,,,,,,,
5310,7,1,,,,,,,,,,
2719,0,1,,,,,,,,,,
2727,23,1,,,,,,,,,,
4328,41,1,,,,,,,,,,
3730,10,1,,,,,,,,,,
2626,17,1,,,,,,,,,,
5236,8,1,,,,,,,,,,
3863,12,1,,,,,,,,,,
3653,28,1,,,,,,,,,,
3035,28,1,,,,,,,,,,
3551,2,1,,,,,,,,,,
4105,2,1,,,,,,,,,,
3278,12,1,,,,,,,,,,
2940,0,1,,,,,,,,,,
2990,1,1,,,,,,,,,,
3087,23,1,,,,,,,,,,
2789,1,1,,,,,,,,,,
5042,2,1,,,,,,,,,,
3840,8,1,,,,,,,,,,
4715,25,1,,,,,,,,,,
4975,25,1,,,,,,,,,,
5201,10,1,,,,,,,,,,
5012,14,1,,,,,,,,,,
3007,1,3.68E-04,7,0.670434899,9,0.329197416,,,,,,
3954,30,1,,,,,,,,,,
3227,0,1,,,,,,,,,,
5438,26,1,,,,,,,,,,
3799,2,1,,,,,,,,,,
4085,9,1,,,,,,,,,,
4656,0,1,,,,,,,,,,
2602,4,1,,,,,,,,,,
3920,26,1,,,,,,,,,,
5418,7,1,,,,,,,,,,
2524,8,1,,,,,,,,,,
3769,3,1,,,,,,,,,,
2741,36,1,,,,,,,,,,
5537,12,1,,,,,,,,,,
3206,2,1,,,,,,,,,,
5461,10,1,,,,,,,,,,
3491,0,1,,,,,,,,,,
12093,41,1,,,,,,,,,,
10233,26,1,,,,,,,,,,
10390,41,1,,,,,,,,,,
5970,10,1,,,,,,,,,,
11654,14,1,,,,,,,,,,
11251,39,1,,,,,,,,,,
6502,19,1,,,,,,,,,,
7111,42,1,,,,,,,,,,
10544,10,1,,,,,,,,,,
11595,12,1,,,,,,,,,,
8280,7,0.305913965,19,0.276222028,39,0.417864008,,,,,,
10681,37,1,,,,,,,,,,
9765,32,1,,,,,,,,,,
11122,9,-1.38E-06,29,3.07E-05,35,0.999970728,,,,,,
12591,9,0.391555968,29,0.608444032,,,,,,,,
12380,17,0.675135871,23,0.324864129,,,,,,,,
12557,3,1,,,,,,,,,,
11742,0,1,,,,,,,,,,
11753,9,0.059625819,29,0.940374181,,,,,,,,
10636,9,0.262075211,18,0.572657753,30,0.165267037,,,,,,
11517,43,1,,,,,,,,,,
7996,19,1,,,,,,,,,,
12842,3,1,,,,,,,,,,
12089,0,1,,,,,,,,,,
12154,0,1,,,,,,,,,,
7735,1,9.52E-04,9,0.999048067,,,,,,,,
12509,4,1,,,,,,,,,,
12436,12,0.456989901,30,0.543010099,,,,,,,,
9341,5,1,,,,,,,,,,
10405,40,1,,,,,,,,,,
5949,14,0.310228846,22,0.689771154,,,,,,,,
12492,19,1,,,,,,,,,,
13316,26,1,,,,,,,,,,
11722,2,1,,,,,,,,,,
12362,43,1,,,,,,,,,,
8644,10,1,,,,,,,,,,
12101,44,1,,,,,,,,,,
13164,14,-1.00E-04,22,1.00022662,29,-1.26E-04,,,,,,
11898,26,1,,,,,,,,,,
9818,7,1,,,,,,,,,,
7859,10,1,,,,,,,,,,
10847,45,1,,,,,,,,,,
8043,17,1,,,,,,,,,,
10251,46,1,,,,,,,,,,
12422,47,1,,,,,,,,,,
8946,37,1,,,,,,,,,,
12256,12,1,,,,,,,,,,
13011,14,1,,,,,,,,,,
12385,2,8.22E-04,42,0.99917812,,,,,,,,
11132,14,1,,,,,,,,,,
11696,1,1,,,,,,,,,,
6558,21,1,,,,,,,,,,
11680,6,1,,,,,,,,,,
6423,6,1,,,,,,,,,,
7308,28,1,,,,,,,,,,
11571,10,1,,,,,,,,,,
5990,3,1,,,,,,,,,,
10657,2,1,,,,,,,,,,
10369,12,0.544808379,33,0.455191621,,,,,,,,
13076,30,0.117127776,48,0.882872224,,,,,,,,
9487,10,1,,,,,,,,,,
13016,26,1,,,,,,,,,,
8865,1,1,,,,,,,,,,
8575,10,1,,,,,,,,,,
11853,17,0.686420486,23,0.313579514,,,,,,,,
9395,3,1,,,,,,,,,,
10304,39,1,,,,,,,,,,
10930,26,1,,,,,,,,,,
8972,12,1,,,,,,,,,,
6405,3,0.220492401,12,0.678124737,42,0.101382862,,,,,,
9120,36,1,,,,,,,,,,
8228,3,1,,,,,,,,,,
6173,3,1,,,,,,,,,,
10760,14,1,,,,,,,,,,
7799,10,1,,,,,,,,,,
5962,26,1,,,,,,,,,,
12645,7,0.503695771,9,0.161309488,14,0.334994742,,,,,,
12714,0,1,,,,,,,,,,
9104,3,0.653464207,23,0.081665175,43,0.264870618,,,,,,
11323,26,1,,,,,,,,,,
8716,40,1,,,,,,,,,,
9013,12,1,,,,,,,,,,
10686,3,1,,,,,,,,,,
10406,15,1,,,,,,,,,,
7291,14,1,,,,,,,,,,
10776,14,1,,,,,,,,,,
10717,2,0.158136448,34,0.841863552,,,,,,,,
10675,20,1,,,,,,,,,,
8085,26,1,,,,,,,,,,
6221,0,1,,,,,,,,,,
13407,7,0.51269389,14,0.48730611,,,,,,,,
6385,3,1,,,,,,,,,,
12929,10,0.627112157,37,0.372887843,,,,,,,,
11471,10,1,,,,,,,,,,
7580,5,1,,,,,,,,,,
12029,42,1,,,,,,,,,,
10615,3,1,,,,,,,,,,
9980,28,1,,,,,,,,,,
8373,0,1,,,,,,,,,,
12760,16,0.650858929,40,0.349141071,,,,,,,,
10234,26,1,,,,,,,,,,
11601,9,-9.24E-05,49,1.000092418,,,,,,,,
11228,10,1,,,,,,,,,,
12036,50,1,,,,,,,,,,
10791,26,1,,,,,,,,,,
13525,2,1,,,,,,,,,,
10330,2,1,,,,,,,,,,
7338,9,1,,,,,,,,,,
9671,7,1,,,,,,,,,,
10419,7,0.999617688,14,3.82E-04,,,,,,,,
8208,3,1,,,,,,,,,,
6919,9,1,,,,,,,,,,
6174,24,1,,,,,,,,,,
5850,19,1,,,,,,,,,,
9404,10,1,,,,,,,,,,
11242,46,1,,,,,,,,,,
11908,2,0.289318276,46,0.710681724,,,,,,,,
7011,29,1,,,,,,,,,,
11019,7,1,,,,,,,,,,
9346,51,1,,,,,,,,,,
8739,10,1,,,,,,,,,,
12723,0,1,,,,,,,,,,
5909,10,1,,,,,,,,,,
11985,14,1,,,,,,,,,,
13223,35,1,,,,,,,,,,
11022,17,1,,,,,,,,,,
11201,12,1,,,,,,,,,,
13458,32,1,,,,,,,,,,
11992,7,1,,,,,,,,,,
9692,1,1,,,,,,,,,,
12800,0,0.473237232,25,0.526762768,,,,,,,,
12668,4,0.306427436,15,0.693572564,,,,,,,,
8763,8,0.987068441,30,0.012931559,,,,,,,,
12181,2,0.987661426,7,0.008896978,30,0.003441596,,,,,,
7424,2,1,,,,,,,,,,
10991,14,0.695318303,30,0.304681697,,,,,,,,
7162,0,1,,,,,,,,,,
10339,26,1,,,,,,,,,,
12867,35,1,,,,,,,,,,
6724,24,1,,,,,,,,,,
12726,6,0.752209136,27,0.247790864,,,,,,,,
10015,12,1,,,,,,,,,,
9085,0,1,,,,,,,,,,
9857,26,1,,,,,,,,,,
9803,3,1,,,,,,,,,,
13394,9,5.54E-04,18,0.999446068,,,,,,,,
10747,14,1,,,,,,,,,,
9689,42,1,,,,,,,,,,
12877,10,1,,,,,,,,,,
9298,10,1,,,,,,,,,,
12681,30,0.03936625,48,0.96063375,,,,,,,,
11781,10,1,,,,,,,,,,
9054,29,1,,,,,,,,,,
10307,10,1,,,,,,,,,,
10343,29,1,,,,,,,,,,
10311,10,1,,,,,,,,,,
11544,42,1,,,,,,,,,,
13005,29,1,,,,,,,,,,
10486,26,1,,,,,,,,,,
10976,8,0.902824949,30,0.097175051,,,,,,,,
11389,29,1,,,,,,,,,,
11236,6,-6.86E-06,27,1.000006862,,,,,,,,
9784,0,0.475639793,18,0.524360207,,,,,,,,
9155,14,1,,,,,,,,,,
12971,0,1,,,,,,,,,,
10859,0,1,,,,,,,,,,
10936,10,1,,,,,,,,,,
7812,3,0.159406103,9,5.52E-04,25,0.34792968,49,0.492112336,,,,
9696,26,1,,,,,,,,,,
6509,39,1,,,,,,,,,,
7000,5,4.86E-04,32,0.999513977,,,,,,,,
12276,0,1,,,,,,,,,,
11408,14,1,,,,,,,,,,
13509,27,1,,,,,,,,,,
9212,14,1,,,,,,,,,,
13112,23,0.801508903,29,0.198491097,,,,,,,,
11314,0,1,,,,,,,,,,
8249,52,1,,,,,,,,,,
9326,0,1,,,,,,,,,,
11741,0,1,,,,,,,,,,
9464,0,0.597527118,25,0.402472882,,,,,,,,
11808,1,0.145947826,14,0.854052174,,,,,,,,
11663,10,1,,,,,,,,,,
13443,29,0.631740065,35,0.310110585,42,0.05814935,,,,,,
5855,5,1,,,,,,,,,,
7194,7,1,,,,,,,,,,
7687,26,1,,,,,,,,,,
11061,10,0.458204697,29,0.541795303,,,,,,,,
13442,29,1,,,,,,,,,,
10578,2,1,,,,,,,,,,
5795,14,1,,,,,,,,,,
8848,14,1,,,,,,,,,,
12365,14,1,,,,,,,,,,
10389,25,0.995581372,30,0.004418628,,,,,,,,
8910,1,0.770650189,42,0.229349811,,,,,,,,
12333,9,0.462076375,49,0.537923625,,,,,,,,
8476,6,0.309994251,10,0.292452455,27,0.397553294,,,,,,
12736,7,0.261870084,24,0.738129916,,,,,,,,
9486,10,1,,,,,,,,,,
9419,17,0.548213813,23,0.293630497,29,0.15815569,,,,,,
10811,32,1,,,,,,,,,,
10464,0,1,,,,,,,,,,
8429,1,0.85437994,29,0.14562006,,,,,,,,
12293,5,1,,,,,,,,,,
12031,14,1,,,,,,,,,,
11554,0,1,,,,,,,,,,
6344,25,1,,,,,,,,,,
9550,7,1,,,,,,,,,,
8566,10,1,,,,,,,,,,
10162,6,9.00E-05,10,-6.58E-07,27,0.9999107,,,,,,
6100,45,1,,,,,,,,,,
9564,18,0.325826206,33,0.674173794,,,,,,,,
13186,1,1,,,,,,,,,,
9366,26,1,,,,,,,,,,
12922,0,0.30492448,18,0.69507552,,,,,,,,
9069,10,1,,,,,,,,,,
10159,9,0.592522196,49,0.407477804,,,,,,,,
8888,2,-5.96E-05,18,8.37E-05,40,0.999975939,,,,,,
12116,3,0.517568521,19,0.482431479,,,,,,,,
10163,19,1,,,,,,,,,,
12829,7,1,,,,,,,,,,
9888,14,1,,,,,,,,,,
11994,8,0.747006739,30,0.252993261,,,,,,,,
9703,12,1,,,,,,,,,,
10513,25,0.353949766,45,0.646050234,,,,,,,,
6594,2,1,,,,,,,,,,
11560,28,1,,,,,,,,,,
11020,0,0.373967556,29,0.626032444,,,,,,,,
12820,53,1,,,,,,,,,,
9128,14,1,,,,,,,,,,
9518,34,1,,,,,,,,,,
6063,39,1,,,,,,,,,,
9098,17,1,,,,,,,,,,
10472,34,0.803674161,42,0.196325839,,,,,,,,
13170,2,1,,,,,,,,,,
10988,14,0.510438295,34,0.489561705,,,,,,,,
6731,6,0.796212601,27,0.203787399,,,,,,,,
7071,28,1,,,,,,,,,,
8643,14,1,,,,,,,,,,
6801,34,1,,,,,,,,,,
13310,7,0.227169234,29,0.772830766,,,,,,,,
7236,10,1,,,,,,,,,,
7971,26,1,,,,,,,,,,
12157,12,1,,,,,,,,,,
7616,10,1,,,,,,,,,,
6287,2,1,,,,,,,,,,
7892,2,1,,,,,,,,,,
11653,1,0.340955902,9,0.659044098,,,,,,,,
8583,7,0.718536262,29,0.281463738,,,,,,,,
11226,2,1,,,,,,,,,,
7051,28,1,,,,,,,,,,
13424,3,1,,,,,,,,,,
11660,30,0.169533009,54,0.830466991,,,,,,,,
11058,0,1,,,,,,,,,,
12795,42,1,,,,,,,,,,
7017,0,1,,,,,,,,,,
11913,0,1,,,,,,,,,,
12288,5,1,,,,,,,,,,
8113,6,0.262630862,27,0.737369138,,,,,,,,
9647,29,1,,,,,,,,,,
11899,12,1,,,,,,,,,,
11674,8,1,,,,,,,,,,
11185,17,0.528144018,29,0.471855982,,,,,,,,
8800,40,1,,,,,,,,,,
9981,4,1,,,,,,,,,,
7663,10,1,,,,,,,,,,
7519,10,1,,,,,,,,,,
10070,10,1,,,,,,,,,,
12326,46,1,,,,,,,,,,
12908,10,1,,,,,,,,,,
6104,10,1,,,,,,,,,,
9791,8,1,,,,,,,,,,
8620,10,1,,,,,,,,,,
9907,2,1,,,,,,,,,,
7671,12,0.143894628,14,0.856105372,,,,,,,,
9377,34,1,,,,,,,,,,
10225,26,1,,,,,,,,,,
11450,9,-6.24E-05,49,1.000062428,,,,,,,,
8319,25,1,,,,,,,,,,
11514,34,0.360444308,42,0.639555692,,,,,,,,
11026,1,1,,,,,,,,,,
11588,6,0.999951125,7,4.89E-05,,,,,,,,
5992,3,0.329881596,50,0.670118404,,,,,,,,
6739,6,0.309726075,27,0.690273925,,,,,,,,
